"Date","Time","Test Total Time",,
02/18/15,15:25:16,(hh:mm:ss): 5:01:56,,
,,,,
"Rated Capacity","Tested Capacity",,,
1.00 Ah,2.52 Ah,,,
,,,,
"Cells","Battery Type","Battery Weight",,
2,Li-ion,1.000 kg,,
,,,,
Internal Resistance,,,,
1.92,,,,
,,,,
"Test Current","Graph Type",,,
0.500 Amps,AmpHrs,,,
,,,,
"Test","Time","Voltage","Current","Temp (C)"
"Artoo pack 2 cell .5amp discharge",8855,7.20,0.501,20.69
"Artoo pack 2 cell .5amp discharge",8856,7.20,0.499,20.69
"Artoo pack 2 cell .5amp discharge",8857,7.20,0.499,20.68
"Artoo pack 2 cell .5amp discharge",8858,7.20,0.501,20.68
"Artoo pack 2 cell .5amp discharge",8859,7.20,0.501,20.68
"Artoo pack 2 cell .5amp discharge",8860,7.20,0.501,20.69
"Artoo pack 2 cell .5amp discharge",8861,7.20,0.499,20.69
"Artoo pack 2 cell .5amp discharge",8862,7.20,0.501,20.69
"Artoo pack 2 cell .5amp discharge",8863,7.20,0.499,20.69
"Artoo pack 2 cell .5amp discharge",8864,7.20,0.499,20.69
"Artoo pack 2 cell .5amp discharge",8865,7.20,0.501,20.69
"Artoo pack 2 cell .5amp discharge",8866,7.20,0.501,20.68
"Artoo pack 2 cell .5amp discharge",8867,7.20,0.499,20.69
"Artoo pack 2 cell .5amp discharge",8868,7.20,0.501,20.69
"Artoo pack 2 cell .5amp discharge",8869,7.20,0.501,20.69
"Artoo pack 2 cell .5amp discharge",8870,7.20,0.501,20.68
"Artoo pack 2 cell .5amp discharge",8871,7.20,0.501,20.68
"Artoo pack 2 cell .5amp discharge",8872,7.20,0.499,20.69
"Artoo pack 2 cell .5amp discharge",8873,7.20,0.499,20.68
"Artoo pack 2 cell .5amp discharge",8874,7.20,0.501,20.69
"Artoo pack 2 cell .5amp discharge",8875,7.20,0.501,20.68
"Artoo pack 2 cell .5amp discharge",8876,7.20,0.499,20.68
"Artoo pack 2 cell .5amp discharge",8877,7.20,0.501,20.68
"Artoo pack 2 cell .5amp discharge",8878,7.20,0.501,20.68
"Artoo pack 2 cell .5amp discharge",8879,7.20,0.499,20.68
"Artoo pack 2 cell .5amp discharge",8880,7.20,0.501,20.68
"Artoo pack 2 cell .5amp discharge",8881,7.20,0.501,20.69
"Artoo pack 2 cell .5amp discharge",8882,7.20,0.501,20.68
"Artoo pack 2 cell .5amp discharge",8883,7.20,0.501,20.68
"Artoo pack 2 cell .5amp discharge",8884,7.20,0.501,20.68
"Artoo pack 2 cell .5amp discharge",8885,7.20,0.499,20.69
"Artoo pack 2 cell .5amp discharge",8886,7.20,0.501,20.69
"Artoo pack 2 cell .5amp discharge",8887,7.20,0.501,20.68
"Artoo pack 2 cell .5amp discharge",8888,7.20,0.501,20.69
"Artoo pack 2 cell .5amp discharge",8889,7.20,0.498,20.68
"Artoo pack 2 cell .5amp discharge",8890,7.20,0.501,20.68
"Artoo pack 2 cell .5amp discharge",8891,7.20,0.501,20.68
"Artoo pack 2 cell .5amp discharge",8892,7.20,0.501,20.69
"Artoo pack 2 cell .5amp discharge",8893,7.19,0.501,20.69
"Artoo pack 2 cell .5amp discharge",8894,7.20,0.501,20.69
"Artoo pack 2 cell .5amp discharge",8895,7.20,0.501,20.69
"Artoo pack 2 cell .5amp discharge",8896,7.20,0.498,20.69
"Artoo pack 2 cell .5amp discharge",8897,7.20,0.501,20.68
"Artoo pack 2 cell .5amp discharge",8898,7.20,0.499,20.68
"Artoo pack 2 cell .5amp discharge",8899,7.20,0.499,20.68
"Artoo pack 2 cell .5amp discharge",8900,7.19,0.501,20.68
"Artoo pack 2 cell .5amp discharge",8901,7.19,0.501,20.68
"Artoo pack 2 cell .5amp discharge",8902,7.19,0.499,20.68
"Artoo pack 2 cell .5amp discharge",8903,7.19,0.499,20.68
"Artoo pack 2 cell .5amp discharge",8904,7.19,0.501,20.69
"Artoo pack 2 cell .5amp discharge",8905,7.19,0.499,20.69
"Artoo pack 2 cell .5amp discharge",8906,7.19,0.499,20.69
"Artoo pack 2 cell .5amp discharge",8907,7.19,0.501,20.69
"Artoo pack 2 cell .5amp discharge",8908,7.19,0.501,20.69
"Artoo pack 2 cell .5amp discharge",8909,7.19,0.499,20.69
"Artoo pack 2 cell .5amp discharge",8910,7.19,0.499,20.69
"Artoo pack 2 cell .5amp discharge",8911,7.19,0.501,20.69
"Artoo pack 2 cell .5amp discharge",8912,7.19,0.498,20.69
"Artoo pack 2 cell .5amp discharge",8913,7.19,0.501,20.69
"Artoo pack 2 cell .5amp discharge",8914,7.19,0.501,20.69
"Artoo pack 2 cell .5amp discharge",8915,7.19,0.501,20.69
"Artoo pack 2 cell .5amp discharge",8916,7.19,0.498,20.69
"Artoo pack 2 cell .5amp discharge",8917,7.19,0.501,20.69
"Artoo pack 2 cell .5amp discharge",8918,7.19,0.501,20.69
"Artoo pack 2 cell .5amp discharge",8919,7.19,0.499,20.69
"Artoo pack 2 cell .5amp discharge",8920,7.19,0.501,20.69
"Artoo pack 2 cell .5amp discharge",8921,7.19,0.501,20.69
"Artoo pack 2 cell .5amp discharge",8922,7.19,0.498,20.69
"Artoo pack 2 cell .5amp discharge",8923,7.19,0.501,20.69
"Artoo pack 2 cell .5amp discharge",8924,7.19,0.501,20.70
"Artoo pack 2 cell .5amp discharge",8925,7.19,0.501,20.69
"Artoo pack 2 cell .5amp discharge",8926,7.19,0.501,20.69
"Artoo pack 2 cell .5amp discharge",8927,7.19,0.501,20.69
"Artoo pack 2 cell .5amp discharge",8928,7.19,0.499,20.69
"Artoo pack 2 cell .5amp discharge",8929,7.19,0.501,20.70
"Artoo pack 2 cell .5amp discharge",8930,7.19,0.501,20.70
"Artoo pack 2 cell .5amp discharge",8931,7.19,0.501,20.69
"Artoo pack 2 cell .5amp discharge",8932,7.19,0.499,20.69
"Artoo pack 2 cell .5amp discharge",8933,7.19,0.501,20.70
"Artoo pack 2 cell .5amp discharge",8934,7.19,0.501,20.70
"Artoo pack 2 cell .5amp discharge",8935,7.19,0.498,20.70
"Artoo pack 2 cell .5amp discharge",8936,7.19,0.501,20.69
"Artoo pack 2 cell .5amp discharge",8937,7.19,0.501,20.70
"Artoo pack 2 cell .5amp discharge",8938,7.19,0.501,20.70
"Artoo pack 2 cell .5amp discharge",8939,7.19,0.499,20.70
"Artoo pack 2 cell .5amp discharge",8940,7.19,0.501,20.69
"Artoo pack 2 cell .5amp discharge",8941,7.19,0.499,20.69
"Artoo pack 2 cell .5amp discharge",8942,7.19,0.499,20.70
"Artoo pack 2 cell .5amp discharge",8943,7.19,0.501,20.69
"Artoo pack 2 cell .5amp discharge",8944,7.19,0.501,20.70
"Artoo pack 2 cell .5amp discharge",8945,7.19,0.501,20.70
"Artoo pack 2 cell .5amp discharge",8946,7.19,0.498,20.70
"Artoo pack 2 cell .5amp discharge",8947,7.19,0.501,20.70
"Artoo pack 2 cell .5amp discharge",8948,7.19,0.499,20.70
"Artoo pack 2 cell .5amp discharge",8949,7.19,0.499,20.70
"Artoo pack 2 cell .5amp discharge",8950,7.19,0.501,20.71
"Artoo pack 2 cell .5amp discharge",8951,7.19,0.501,20.70
"Artoo pack 2 cell .5amp discharge",8952,7.19,0.499,20.70
"Artoo pack 2 cell .5amp discharge",8953,7.19,0.499,20.70
"Artoo pack 2 cell .5amp discharge",8954,7.19,0.501,20.70
"Artoo pack 2 cell .5amp discharge",8955,7.19,0.499,20.70
"Artoo pack 2 cell .5amp discharge",8956,7.19,0.499,20.70
"Artoo pack 2 cell .5amp discharge",8957,7.19,0.501,20.70
"Artoo pack 2 cell .5amp discharge",8958,7.19,0.501,20.70
"Artoo pack 2 cell .5amp discharge",8959,7.19,0.499,20.70
"Artoo pack 2 cell .5amp discharge",8960,7.19,0.499,20.69
"Artoo pack 2 cell .5amp discharge",8961,7.19,0.501,20.70
"Artoo pack 2 cell .5amp discharge",8962,7.19,0.499,20.70
"Artoo pack 2 cell .5amp discharge",8963,7.19,0.501,20.70
"Artoo pack 2 cell .5amp discharge",8964,7.19,0.501,20.71
"Artoo pack 2 cell .5amp discharge",8965,7.19,0.499,20.70
"Artoo pack 2 cell .5amp discharge",8966,7.19,0.499,20.70
"Artoo pack 2 cell .5amp discharge",8967,7.19,0.501,20.70
"Artoo pack 2 cell .5amp discharge",8968,7.19,0.501,20.70
"Artoo pack 2 cell .5amp discharge",8969,7.19,0.499,20.70
"Artoo pack 2 cell .5amp discharge",8970,7.19,0.501,20.70
"Artoo pack 2 cell .5amp discharge",8971,7.19,0.501,20.70
"Artoo pack 2 cell .5amp discharge",8972,7.19,0.499,20.70
"Artoo pack 2 cell .5amp discharge",8973,7.19,0.499,20.70
"Artoo pack 2 cell .5amp discharge",8974,7.19,0.501,20.70
"Artoo pack 2 cell .5amp discharge",8975,7.19,0.501,20.70
"Artoo pack 2 cell .5amp discharge",8976,7.19,0.498,20.70
"Artoo pack 2 cell .5amp discharge",8977,7.19,0.501,20.70
"Artoo pack 2 cell .5amp discharge",8978,7.19,0.501,20.70
"Artoo pack 2 cell .5amp discharge",8979,7.19,0.499,20.70
"Artoo pack 2 cell .5amp discharge",8980,7.19,0.499,20.70
"Artoo pack 2 cell .5amp discharge",8981,7.19,0.501,20.70
"Artoo pack 2 cell .5amp discharge",8982,7.19,0.501,20.70
"Artoo pack 2 cell .5amp discharge",8983,7.19,0.499,20.70
"Artoo pack 2 cell .5amp discharge",8984,7.19,0.501,20.70
"Artoo pack 2 cell .5amp discharge",8985,7.19,0.501,20.70
"Artoo pack 2 cell .5amp discharge",8986,7.19,0.498,20.70
"Artoo pack 2 cell .5amp discharge",8987,7.19,0.499,20.70
"Artoo pack 2 cell .5amp discharge",8988,7.19,0.501,20.70
"Artoo pack 2 cell .5amp discharge",8989,7.19,0.501,20.70
"Artoo pack 2 cell .5amp discharge",8990,7.19,0.499,20.70
"Artoo pack 2 cell .5amp discharge",8991,7.19,0.501,20.70
"Artoo pack 2 cell .5amp discharge",8992,7.19,0.499,20.70
"Artoo pack 2 cell .5amp discharge",8993,7.19,0.498,20.70
"Artoo pack 2 cell .5amp discharge",8994,7.19,0.501,20.70
"Artoo pack 2 cell .5amp discharge",8995,7.19,0.501,20.70
"Artoo pack 2 cell .5amp discharge",8996,7.19,0.501,20.70
"Artoo pack 2 cell .5amp discharge",8997,7.19,0.499,20.70
"Artoo pack 2 cell .5amp discharge",8998,7.19,0.501,20.71
"Artoo pack 2 cell .5amp discharge",8999,7.19,0.499,20.72
"Artoo pack 2 cell .5amp discharge",9000,7.19,0.501,20.71
"Artoo pack 2 cell .5amp discharge",9001,7.19,0.501,20.71
"Artoo pack 2 cell .5amp discharge",9002,7.19,0.501,20.71
"Artoo pack 2 cell .5amp discharge",9003,7.19,0.499,20.71
"Artoo pack 2 cell .5amp discharge",9004,7.19,0.501,20.72
"Artoo pack 2 cell .5amp discharge",9005,7.19,0.501,20.72
"Artoo pack 2 cell .5amp discharge",9006,7.19,0.498,20.72
"Artoo pack 2 cell .5amp discharge",9007,7.19,0.501,20.71
"Artoo pack 2 cell .5amp discharge",9008,7.19,0.501,20.72
"Artoo pack 2 cell .5amp discharge",9009,7.19,0.501,20.73
"Artoo pack 2 cell .5amp discharge",9010,7.19,0.498,20.72
"Artoo pack 2 cell .5amp discharge",9011,7.19,0.501,20.72
"Artoo pack 2 cell .5amp discharge",9012,7.19,0.499,20.73
"Artoo pack 2 cell .5amp discharge",9013,7.19,0.501,20.73
"Artoo pack 2 cell .5amp discharge",9014,7.19,0.501,20.72
"Artoo pack 2 cell .5amp discharge",9015,7.19,0.499,20.72
"Artoo pack 2 cell .5amp discharge",9016,7.19,0.499,20.72
"Artoo pack 2 cell .5amp discharge",9017,7.19,0.501,20.73
"Artoo pack 2 cell .5amp discharge",9018,7.19,0.501,20.73
"Artoo pack 2 cell .5amp discharge",9019,7.19,0.501,20.73
"Artoo pack 2 cell .5amp discharge",9020,7.19,0.501,20.73
"Artoo pack 2 cell .5amp discharge",9021,7.19,0.501,20.73
"Artoo pack 2 cell .5amp discharge",9022,7.19,0.499,20.73
"Artoo pack 2 cell .5amp discharge",9023,7.19,0.499,20.73
"Artoo pack 2 cell .5amp discharge",9024,7.19,0.501,20.72
"Artoo pack 2 cell .5amp discharge",9025,7.19,0.501,20.73
"Artoo pack 2 cell .5amp discharge",9026,7.19,0.501,20.73
"Artoo pack 2 cell .5amp discharge",9027,7.19,0.501,20.73
"Artoo pack 2 cell .5amp discharge",9028,7.19,0.499,20.73
"Artoo pack 2 cell .5amp discharge",9029,7.19,0.499,20.73
"Artoo pack 2 cell .5amp discharge",9030,7.19,0.501,20.73
"Artoo pack 2 cell .5amp discharge",9031,7.19,0.501,20.73
"Artoo pack 2 cell .5amp discharge",9032,7.19,0.501,20.73
"Artoo pack 2 cell .5amp discharge",9033,7.19,0.498,20.73
"Artoo pack 2 cell .5amp discharge",9034,7.19,0.501,20.73
"Artoo pack 2 cell .5amp discharge",9035,7.19,0.501,20.73
"Artoo pack 2 cell .5amp discharge",9036,7.19,0.499,20.73
"Artoo pack 2 cell .5amp discharge",9037,7.19,0.499,20.73
"Artoo pack 2 cell .5amp discharge",9038,7.19,0.501,20.73
"Artoo pack 2 cell .5amp discharge",9039,7.19,0.501,20.73
"Artoo pack 2 cell .5amp discharge",9040,7.19,0.499,20.73
"Artoo pack 2 cell .5amp discharge",9041,7.19,0.501,20.73
"Artoo pack 2 cell .5amp discharge",9042,7.19,0.498,20.73
"Artoo pack 2 cell .5amp discharge",9043,7.19,0.499,20.73
"Artoo pack 2 cell .5amp discharge",9044,7.19,0.501,20.73
"Artoo pack 2 cell .5amp discharge",9045,7.19,0.501,20.73
"Artoo pack 2 cell .5amp discharge",9046,7.19,0.499,20.73
"Artoo pack 2 cell .5amp discharge",9047,7.19,0.501,20.73
"Artoo pack 2 cell .5amp discharge",9048,7.19,0.501,20.73
"Artoo pack 2 cell .5amp discharge",9049,7.19,0.499,20.73
"Artoo pack 2 cell .5amp discharge",9050,7.18,0.501,20.73
"Artoo pack 2 cell .5amp discharge",9051,7.18,0.501,20.73
"Artoo pack 2 cell .5amp discharge",9052,7.18,0.501,20.72
"Artoo pack 2 cell .5amp discharge",9053,7.19,0.499,20.73
"Artoo pack 2 cell .5amp discharge",9054,7.19,0.501,20.73
"Artoo pack 2 cell .5amp discharge",9055,7.19,0.499,20.73
"Artoo pack 2 cell .5amp discharge",9056,7.19,0.501,20.73
"Artoo pack 2 cell .5amp discharge",9057,7.18,0.501,20.73
"Artoo pack 2 cell .5amp discharge",9058,7.18,0.499,20.73
"Artoo pack 2 cell .5amp discharge",9059,7.19,0.499,20.73
"Artoo pack 2 cell .5amp discharge",9060,7.18,0.501,20.72
"Artoo pack 2 cell .5amp discharge",9061,7.18,0.499,20.73
"Artoo pack 2 cell .5amp discharge",9062,7.18,0.501,20.73
"Artoo pack 2 cell .5amp discharge",9063,7.18,0.501,20.73
"Artoo pack 2 cell .5amp discharge",9064,7.18,0.498,20.73
"Artoo pack 2 cell .5amp discharge",9065,7.18,0.501,20.72
"Artoo pack 2 cell .5amp discharge",9066,7.18,0.501,20.72
"Artoo pack 2 cell .5amp discharge",9067,7.18,0.501,20.72
"Artoo pack 2 cell .5amp discharge",9068,7.18,0.498,20.73
"Artoo pack 2 cell .5amp discharge",9069,7.18,0.501,20.73
"Artoo pack 2 cell .5amp discharge",9070,7.18,0.499,20.72
"Artoo pack 2 cell .5amp discharge",9071,7.18,0.499,20.72
"Artoo pack 2 cell .5amp discharge",9072,7.18,0.501,20.72
"Artoo pack 2 cell .5amp discharge",9073,7.18,0.501,20.72
"Artoo pack 2 cell .5amp discharge",9074,7.18,0.499,20.72
"Artoo pack 2 cell .5amp discharge",9075,7.18,0.499,20.72
"Artoo pack 2 cell .5amp discharge",9076,7.18,0.501,20.72
"Artoo pack 2 cell .5amp discharge",9077,7.18,0.501,20.72
"Artoo pack 2 cell .5amp discharge",9078,7.18,0.501,20.72
"Artoo pack 2 cell .5amp discharge",9079,7.18,0.501,20.72
"Artoo pack 2 cell .5amp discharge",9080,7.18,0.501,20.71
"Artoo pack 2 cell .5amp discharge",9081,7.18,0.499,20.71
"Artoo pack 2 cell .5amp discharge",9082,7.18,0.501,20.71
"Artoo pack 2 cell .5amp discharge",9083,7.18,0.501,20.71
"Artoo pack 2 cell .5amp discharge",9084,7.18,0.501,20.71
"Artoo pack 2 cell .5amp discharge",9085,7.18,0.501,20.72
"Artoo pack 2 cell .5amp discharge",9086,7.18,0.501,20.72
"Artoo pack 2 cell .5amp discharge",9087,7.18,0.499,20.71
"Artoo pack 2 cell .5amp discharge",9088,7.18,0.499,20.72
"Artoo pack 2 cell .5amp discharge",9089,7.18,0.501,20.72
"Artoo pack 2 cell .5amp discharge",9090,7.18,0.499,20.71
"Artoo pack 2 cell .5amp discharge",9091,7.18,0.501,20.71
"Artoo pack 2 cell .5amp discharge",9092,7.18,0.501,20.71
"Artoo pack 2 cell .5amp discharge",9093,7.18,0.501,20.71
"Artoo pack 2 cell .5amp discharge",9094,7.18,0.499,20.71
"Artoo pack 2 cell .5amp discharge",9095,7.18,0.501,20.71
"Artoo pack 2 cell .5amp discharge",9096,7.18,0.501,20.71
"Artoo pack 2 cell .5amp discharge",9097,7.18,0.499,20.71
"Artoo pack 2 cell .5amp discharge",9098,7.18,0.501,20.72
"Artoo pack 2 cell .5amp discharge",9099,7.18,0.501,20.71
"Artoo pack 2 cell .5amp discharge",9100,7.18,0.501,20.72
"Artoo pack 2 cell .5amp discharge",9101,7.18,0.498,20.72
"Artoo pack 2 cell .5amp discharge",9102,7.18,0.501,20.72
"Artoo pack 2 cell .5amp discharge",9103,7.18,0.501,20.72
"Artoo pack 2 cell .5amp discharge",9104,7.18,0.499,20.72
"Artoo pack 2 cell .5amp discharge",9105,7.18,0.501,20.72
"Artoo pack 2 cell .5amp discharge",9106,7.18,0.499,20.72
"Artoo pack 2 cell .5amp discharge",9107,7.18,0.499,20.72
"Artoo pack 2 cell .5amp discharge",9108,7.18,0.501,20.71
"Artoo pack 2 cell .5amp discharge",9109,7.18,0.501,20.71
"Artoo pack 2 cell .5amp discharge",9110,7.18,0.501,20.72
"Artoo pack 2 cell .5amp discharge",9111,7.18,0.501,20.72
"Artoo pack 2 cell .5amp discharge",9112,7.18,0.499,20.71
"Artoo pack 2 cell .5amp discharge",9113,7.18,0.499,20.71
"Artoo pack 2 cell .5amp discharge",9114,7.18,0.501,20.72
"Artoo pack 2 cell .5amp discharge",9115,7.18,0.501,20.72
"Artoo pack 2 cell .5amp discharge",9116,7.18,0.501,20.72
"Artoo pack 2 cell .5amp discharge",9117,7.18,0.498,20.71
"Artoo pack 2 cell .5amp discharge",9118,7.18,0.501,20.72
"Artoo pack 2 cell .5amp discharge",9119,7.18,0.501,20.72
"Artoo pack 2 cell .5amp discharge",9120,7.18,0.499,20.72
"Artoo pack 2 cell .5amp discharge",9121,7.18,0.501,20.72
"Artoo pack 2 cell .5amp discharge",9122,7.18,0.501,20.72
"Artoo pack 2 cell .5amp discharge",9123,7.18,0.499,20.72
"Artoo pack 2 cell .5amp discharge",9124,7.18,0.499,20.72
"Artoo pack 2 cell .5amp discharge",9125,7.18,0.501,20.72
"Artoo pack 2 cell .5amp discharge",9126,7.18,0.499,20.72
"Artoo pack 2 cell .5amp discharge",9127,7.18,0.501,20.72
"Artoo pack 2 cell .5amp discharge",9128,7.18,0.501,20.72
"Artoo pack 2 cell .5amp discharge",9129,7.18,0.501,20.73
"Artoo pack 2 cell .5amp discharge",9130,7.18,0.498,20.73
"Artoo pack 2 cell .5amp discharge",9131,7.18,0.501,20.73
"Artoo pack 2 cell .5amp discharge",9132,7.18,0.501,20.73
"Artoo pack 2 cell .5amp discharge",9133,7.18,0.499,20.73
"Artoo pack 2 cell .5amp discharge",9134,7.18,0.501,20.73
"Artoo pack 2 cell .5amp discharge",9135,7.18,0.501,20.74
"Artoo pack 2 cell .5amp discharge",9136,7.18,0.499,20.74
"Artoo pack 2 cell .5amp discharge",9137,7.18,0.499,20.74
"Artoo pack 2 cell .5amp discharge",9138,7.18,0.501,20.73
"Artoo pack 2 cell .5amp discharge",9139,7.18,0.501,20.73
"Artoo pack 2 cell .5amp discharge",9140,7.18,0.498,20.74
"Artoo pack 2 cell .5amp discharge",9141,7.18,0.501,20.74
"Artoo pack 2 cell .5amp discharge",9142,7.18,0.501,20.74
"Artoo pack 2 cell .5amp discharge",9143,7.18,0.501,20.74
"Artoo pack 2 cell .5amp discharge",9144,7.18,0.499,20.75
"Artoo pack 2 cell .5amp discharge",9145,7.18,0.501,20.74
"Artoo pack 2 cell .5amp discharge",9146,7.18,0.501,20.74
"Artoo pack 2 cell .5amp discharge",9147,7.18,0.498,20.74
"Artoo pack 2 cell .5amp discharge",9148,7.18,0.501,20.74
"Artoo pack 2 cell .5amp discharge",9149,7.18,0.501,20.74
"Artoo pack 2 cell .5amp discharge",9150,7.18,0.499,20.74
"Artoo pack 2 cell .5amp discharge",9151,7.18,0.499,20.74
"Artoo pack 2 cell .5amp discharge",9152,7.18,0.501,20.74
"Artoo pack 2 cell .5amp discharge",9153,7.18,0.501,20.75
"Artoo pack 2 cell .5amp discharge",9154,7.18,0.498,20.75
"Artoo pack 2 cell .5amp discharge",9155,7.18,0.501,20.75
"Artoo pack 2 cell .5amp discharge",9156,7.18,0.499,20.75
"Artoo pack 2 cell .5amp discharge",9157,7.18,0.499,20.75
"Artoo pack 2 cell .5amp discharge",9158,7.18,0.501,20.75
"Artoo pack 2 cell .5amp discharge",9159,7.18,0.501,20.75
"Artoo pack 2 cell .5amp discharge",9160,7.18,0.501,20.75
"Artoo pack 2 cell .5amp discharge",9161,7.18,0.499,20.75
"Artoo pack 2 cell .5amp discharge",9162,7.18,0.501,20.75
"Artoo pack 2 cell .5amp discharge",9163,7.18,0.501,20.75
"Artoo pack 2 cell .5amp discharge",9164,7.18,0.499,20.75
"Artoo pack 2 cell .5amp discharge",9165,7.18,0.501,20.75
"Artoo pack 2 cell .5amp discharge",9166,7.18,0.501,20.75
"Artoo pack 2 cell .5amp discharge",9167,7.18,0.501,20.76
"Artoo pack 2 cell .5amp discharge",9168,7.18,0.499,20.76
"Artoo pack 2 cell .5amp discharge",9169,7.18,0.501,20.76
"Artoo pack 2 cell .5amp discharge",9170,7.18,0.499,20.76
"Artoo pack 2 cell .5amp discharge",9171,7.18,0.501,20.76
"Artoo pack 2 cell .5amp discharge",9172,7.18,0.501,20.76
"Artoo pack 2 cell .5amp discharge",9173,7.18,0.501,20.76
"Artoo pack 2 cell .5amp discharge",9174,7.18,0.499,20.76
"Artoo pack 2 cell .5amp discharge",9175,7.18,0.501,20.76
"Artoo pack 2 cell .5amp discharge",9176,7.18,0.501,20.76
"Artoo pack 2 cell .5amp discharge",9177,7.18,0.499,20.76
"Artoo pack 2 cell .5amp discharge",9178,7.18,0.501,20.76
"Artoo pack 2 cell .5amp discharge",9179,7.18,0.501,20.76
"Artoo pack 2 cell .5amp discharge",9180,7.18,0.499,20.76
"Artoo pack 2 cell .5amp discharge",9181,7.18,0.499,20.76
"Artoo pack 2 cell .5amp discharge",9182,7.18,0.501,20.76
"Artoo pack 2 cell .5amp discharge",9183,7.18,0.499,20.76
"Artoo pack 2 cell .5amp discharge",9184,7.18,0.501,20.76
"Artoo pack 2 cell .5amp discharge",9185,7.18,0.501,20.76
"Artoo pack 2 cell .5amp discharge",9186,7.18,0.499,20.77
"Artoo pack 2 cell .5amp discharge",9187,7.18,0.499,20.77
"Artoo pack 2 cell .5amp discharge",9188,7.18,0.501,20.77
"Artoo pack 2 cell .5amp discharge",9189,7.18,0.501,20.77
"Artoo pack 2 cell .5amp discharge",9190,7.18,0.501,20.76
"Artoo pack 2 cell .5amp discharge",9191,7.18,0.501,20.76
"Artoo pack 2 cell .5amp discharge",9192,7.18,0.501,20.76
"Artoo pack 2 cell .5amp discharge",9193,7.18,0.501,20.76
"Artoo pack 2 cell .5amp discharge",9194,7.18,0.501,20.77
"Artoo pack 2 cell .5amp discharge",9195,7.18,0.499,20.77
"Artoo pack 2 cell .5amp discharge",9196,7.18,0.499,20.76
"Artoo pack 2 cell .5amp discharge",9197,7.18,0.501,20.76
"Artoo pack 2 cell .5amp discharge",9198,7.18,0.498,20.76
"Artoo pack 2 cell .5amp discharge",9199,7.18,0.501,20.76
"Artoo pack 2 cell .5amp discharge",9200,7.18,0.501,20.76
"Artoo pack 2 cell .5amp discharge",9201,7.18,0.501,20.76
"Artoo pack 2 cell .5amp discharge",9202,7.18,0.499,20.76
"Artoo pack 2 cell .5amp discharge",9203,7.18,0.499,20.76
"Artoo pack 2 cell .5amp discharge",9204,7.18,0.501,20.76
"Artoo pack 2 cell .5amp discharge",9205,7.18,0.499,20.76
"Artoo pack 2 cell .5amp discharge",9206,7.18,0.501,20.76
"Artoo pack 2 cell .5amp discharge",9207,7.18,0.501,20.76
"Artoo pack 2 cell .5amp discharge",9208,7.18,0.501,20.76
"Artoo pack 2 cell .5amp discharge",9209,7.18,0.498,20.76
"Artoo pack 2 cell .5amp discharge",9210,7.18,0.501,20.76
"Artoo pack 2 cell .5amp discharge",9211,7.18,0.501,20.77
"Artoo pack 2 cell .5amp discharge",9212,7.17,0.499,20.76
"Artoo pack 2 cell .5amp discharge",9213,7.17,0.501,20.76
"Artoo pack 2 cell .5amp discharge",9214,7.18,0.501,20.76
"Artoo pack 2 cell .5amp discharge",9215,7.18,0.499,20.76
"Artoo pack 2 cell .5amp discharge",9216,7.17,0.499,20.76
"Artoo pack 2 cell .5amp discharge",9217,7.18,0.501,20.76
"Artoo pack 2 cell .5amp discharge",9218,7.18,0.501,20.77
"Artoo pack 2 cell .5amp discharge",9219,7.17,0.499,20.77
"Artoo pack 2 cell .5amp discharge",9220,7.17,0.501,20.77
"Artoo pack 2 cell .5amp discharge",9221,7.17,0.501,20.77
"Artoo pack 2 cell .5amp discharge",9222,7.17,0.498,20.76
"Artoo pack 2 cell .5amp discharge",9223,7.17,0.501,20.76
"Artoo pack 2 cell .5amp discharge",9224,7.17,0.501,20.77
"Artoo pack 2 cell .5amp discharge",9225,7.17,0.499,20.76
"Artoo pack 2 cell .5amp discharge",9226,7.17,0.501,20.76
"Artoo pack 2 cell .5amp discharge",9227,7.17,0.501,20.76
"Artoo pack 2 cell .5amp discharge",9228,7.17,0.499,20.77
"Artoo pack 2 cell .5amp discharge",9229,7.17,0.499,20.76
"Artoo pack 2 cell .5amp discharge",9230,7.17,0.501,20.76
"Artoo pack 2 cell .5amp discharge",9231,7.17,0.501,20.76
"Artoo pack 2 cell .5amp discharge",9232,7.17,0.498,20.76
"Artoo pack 2 cell .5amp discharge",9233,7.17,0.501,20.77
"Artoo pack 2 cell .5amp discharge",9234,7.17,0.499,20.77
"Artoo pack 2 cell .5amp discharge",9235,7.17,0.501,20.76
"Artoo pack 2 cell .5amp discharge",9236,7.17,0.501,20.76
"Artoo pack 2 cell .5amp discharge",9237,7.17,0.501,20.76
"Artoo pack 2 cell .5amp discharge",9238,7.17,0.499,20.76
"Artoo pack 2 cell .5amp discharge",9239,7.17,0.501,20.76
"Artoo pack 2 cell .5amp discharge",9240,7.17,0.501,20.76
"Artoo pack 2 cell .5amp discharge",9241,7.17,0.501,20.77
"Artoo pack 2 cell .5amp discharge",9242,7.17,0.501,20.77
"Artoo pack 2 cell .5amp discharge",9243,7.17,0.501,20.77
"Artoo pack 2 cell .5amp discharge",9244,7.17,0.499,20.77
"Artoo pack 2 cell .5amp discharge",9245,7.17,0.499,20.77
"Artoo pack 2 cell .5amp discharge",9246,7.17,0.501,20.77
"Artoo pack 2 cell .5amp discharge",9247,7.17,0.499,20.77
